exp_id,seed,dataset,is_task_reg,train_size,test_size,train_dim,encoder,time_encoder,model,time_model,Accuracy,F1,AUC,Precision,Recall,CrossEntropy,ZeroOneLoss,HingeLoss,MSE,RMSE,MAE,MAPE,R2,Accuracy_train,F1_train,AUC_train,Precision_train,Recall_train,CrossEntropy_train,ZeroOneLoss_train,HingeLoss_train,MSE_train,RMSE_train,MAE_train,MAPE_train,R2_train
3-EmployeeAccess-GLMMEncoder-RandomForestClassifier,3,EmployeeAccess,False,26215,6554,9,GLMMEncoder,73172.859375,RandomForestClassifier,1.90625,0.9412572474824534,0.9693300406277384,0.7985696688129953,0.9512195121951219,0.9881435764170863,0.7202737435469849,0.05874275251754657,0.11931644797070491,,,,,,0.9998092695021934,0.9998988407145892,0.9999877267516354,0.9999595338297184,0.9998381549666194,0.01580340913826953,0.00019073049780660156,0.05740987983978638,,,,,
3-EmployeeAccess-GLMMEncoder-DecisionTreeClassifier,3,EmployeeAccess,False,26215,6554,9,GLMMEncoder,73172.859375,DecisionTreeClassifier,0.0625,0.9365273115654562,0.9667306461932181,0.7257247285451345,0.9522609106664566,0.9816469059606951,1.1692912189542706,0.06347268843454379,0.12404638388770217,,,,,,0.9788289147434674,0.9887803990539148,0.9934079573808078,0.9880413703943116,0.9895205340886102,0.046842891306339986,0.02117108525653255,0.0783902345985123,,,,,
3-EmployeeAccess-GLMMEncoder-XGBClassifier,3,EmployeeAccess,False,26215,6554,9,GLMMEncoder,73172.859375,XGBClassifier,1.234375,0.938358254501068,0.9678036340452663,0.7990188718458113,0.9500860585197934,0.986194575280169,0.34445568310268826,0.06164174549893198,0.12221544095209033,,,,,,0.9931337020789625,0.9963617253506892,0.9992375210735721,0.9954763924229573,0.9972486344325309,0.023522432610060835,0.006866297921037545,0.06408544726301736,,,,,
3-EmployeeAccess-GLMMEncoder-LGBMClassifier,3,EmployeeAccess,False,26215,6554,9,GLMMEncoder,73172.859375,LGBMClassifier,1.40625,0.9389685688129387,0.9680613222612583,0.8074203595342526,0.9520967488613161,0.9845704076660712,0.3084237776199448,0.061031431187061336,0.12160512664021972,,,,,,0.9877932481403776,0.9935322176408765,0.9981517297187943,0.9926093453414644,0.9944568076067166,0.03137569602982397,0.012206751859622389,0.06942590120160214,,,,,
3-EmployeeAccess-GLMMEncoder-LogisticRegression,3,EmployeeAccess,False,26215,6554,9,GLMMEncoder,73172.859375,LogisticRegression,0.03125,0.9414098260604211,0.9693731057584941,0.8384763262228612,0.9523585644883247,0.9870066590872179,0.20419866496748787,0.05859017393957888,0.11916386939273726,,,,,,0.9655540720961282,0.9818452321116227,0.9771590532065546,0.9757832480818415,0.987983006271495,0.08367121286286387,0.0344459279038718,0.09166507724585161,,,,,
3-EmployeeAccess-GLMMEncoder-LinearSVC,3,EmployeeAccess,False,26215,6554,9,GLMMEncoder,73172.859375,LinearSVC,0.34375,0.9412572474824534,0.9693251533742331,0.6023029223971077,0.9513606506099468,0.9879811596556765,2.1173034108651363,0.05874275251754657,0.11931644797070491,,,,,,0.9659736791913027,0.9820789970667417,0.7884568076067167,0.9753382018436489,0.9889136152134331,1.2264329133355905,0.034026320808697275,0.09124547015067709,,,,,
4-EmployeeAccess-GLMMEncoder-MLPClassifier,4,EmployeeAccess,False,26215,6554,9,GLMMEncoder,75932.90625,MLPClassifier,12.328125,0.9406469331705829,0.9690901867302345,0.8191127992265166,0.9546023794614903,0.9840245279974181,0.3200784910531881,0.0593530668294171,0.11382361916386939,,,,,,0.9742513827961091,0.9863639118401648,0.988317451545415,0.9833642149359543,0.9893819655521783,0.06340553157389879,0.025748617203890878,0.08449361052832348,,,,,
4-EmployeeAccess-GLMMEncoder-RandomForestClassifier,4,EmployeeAccess,False,26215,6554,9,GLMMEncoder,75932.90625,RandomForestClassifier,1.828125,0.9397314617027769,0.9685684729848014,0.7859741928076702,0.9554160125588697,0.9820881071486203,0.6899980183766917,0.06026853829722312,0.11473909063167531,,,,,,0.9996566851039481,0.9998176402650295,0.9999963288990645,0.99975686846584,0.9998784194528876,0.016744047153524504,0.0003433148960518828,0.059088308220484456,,,,,
4-EmployeeAccess-GLMMEncoder-DecisionTreeClassifier,4,EmployeeAccess,False,26215,6554,9,GLMMEncoder,75932.90625,DecisionTreeClassifier,0.046875,0.93042416844675,0.9634966378482229,0.719758453647717,0.9559968228752979,0.9711150556720994,1.120430461137144,0.06957583155324998,0.12404638388770217,,,,,,0.9778752622544344,0.9882500709047446,0.99330204344794,0.988009883744481,0.9884903748733536,0.04796986523162135,0.02212473774556556,0.08086973106999809,,,,,
4-EmployeeAccess-GLMMEncoder-XGBClassifier,4,EmployeeAccess,False,26215,6554,9,GLMMEncoder,75932.90625,XGBClassifier,1.1875,0.9385108330790357,0.9678858873216989,0.8030250021583588,0.9560768261964736,0.979990317895756,0.31540503729206015,0.06148916692096429,0.11595971925541654,,,,,,0.991531565897387,0.9955078915418858,0.9989669337754443,0.9940998181450799,0.9969199594731509,0.026036823759725068,0.008468434102612998,0.06721342742704559,,,,,
