exp_id,seed,dataset,is_task_reg,train_size,test_size,train_dim,encoder,time_encoder,model,time_model,Accuracy,F1,AUC,Precision,Recall,CrossEntropy,ZeroOneLoss,HingeLoss,MSE,RMSE,MAE,MAPE,R2,Accuracy_train,F1_train,AUC_train,Precision_train,Recall_train,CrossEntropy_train,ZeroOneLoss_train,HingeLoss_train,MSE_train,RMSE_train,MAE_train,MAPE_train,R2_train
2-EmployeeSalaries-DeleteEncoder-RidgeCV,2,EmployeeSalaries,True,7382,1846,3,DeleteEncoder,0.0625,RidgeCV,0.0,,,,,,,,,0.10067039056264257,0.3172859759942796,0.20514936723503924,0.6798374294810648,0.8977261746466902,,,,,,,,,0.11467185783469831,0.3386323343018181,0.21095857243168764,1.0184460167716,0.8853281421653016
2-EmployeeSalaries-DeleteEncoder-DecisionTreeRegressor,2,EmployeeSalaries,True,7382,1846,3,DeleteEncoder,0.0625,DecisionTreeRegressor,0.015625,,,,,,,,,0.04110939225160935,0.20275451228421368,0.12269535424722243,0.578364481496847,0.9582358349856049,,,,,,,,,0.033598246549729656,0.18329824480809861,0.10052001217185133,0.5992812314078778,0.9664017534502704
2-EmployeeSalaries-DeleteEncoder-XGBRegressor,2,EmployeeSalaries,True,7382,1846,3,DeleteEncoder,0.0625,XGBRegressor,0.84375,,,,,,,,,0.03034218802492378,0.1741900916381979,0.09994240073704154,0.5158919486604533,0.9691745346218027,,,,,,,,,0.011178880912850188,0.10573022705380987,0.06369059691622207,0.465888608653255,0.9888211190871498
2-EmployeeSalaries-DeleteEncoder-LGBMRegressor,2,EmployeeSalaries,True,7382,1846,3,DeleteEncoder,0.0625,LGBMRegressor,0.875,,,,,,,,,0.029335329977125083,0.1712755965604122,0.0952505770763588,0.43565886600842046,0.9701974294726184,,,,,,,,,0.025283992273781305,0.15900940938756206,0.08591082705433553,0.5727010064463086,0.9747160077262187
2-EmployeeSalaries-DeleteEncoder-LinearSVR,2,EmployeeSalaries,True,7382,1846,3,DeleteEncoder,0.0625,LinearSVR,0.84375,,,,,,,,,0.11136837567863189,0.3337190070682698,0.18920248037662873,0.6426694192677073,0.8868577966134871,,,,,,,,,0.12569419746049781,0.35453377478104653,0.19429961079137048,1.0278921716013,0.8743058025395022
2-Nursery-DeleteEncoder-MLPClassifier,2,Nursery,False,10368,2592,0,DeleteEncoder,0.078125,MLPClassifier,0,0.6705246913580247,0.8027713625866051,0.5,0.6705246913580247,1.0,0.6338588132784619,0.3294753086419753,0.6589506172839507,,,,,,0.6657021604938271,0.7993051534452809,0.5,0.6657021604938271,1.0,0.6371806209240174,0.33429783950617287,0.6685956790123457,,,,,
2-Nursery-DeleteEncoder-RandomForestClassifier,2,Nursery,False,10368,2592,0,DeleteEncoder,0.078125,RandomForestClassifier,0,0.6705246913580247,0.8027713625866051,0.5,0.6705246913580247,1.0,0.6338588132784619,0.3294753086419753,0.6589506172839507,,,,,,0.6657021604938271,0.7993051534452809,0.5,0.6657021604938271,1.0,0.6371806209240174,0.33429783950617287,0.6685956790123457,,,,,
2-Nursery-DeleteEncoder-DecisionTreeClassifier,2,Nursery,False,10368,2592,0,DeleteEncoder,0.078125,DecisionTreeClassifier,0,0.6705246913580247,0.8027713625866051,0.5,0.6705246913580247,1.0,0.6338588132784619,0.3294753086419753,0.6589506172839507,,,,,,0.6657021604938271,0.7993051534452809,0.5,0.6657021604938271,1.0,0.6371806209240174,0.33429783950617287,0.6685956790123457,,,,,
2-Nursery-DeleteEncoder-XGBClassifier,2,Nursery,False,10368,2592,0,DeleteEncoder,0.078125,XGBClassifier,0,0.6705246913580247,0.8027713625866051,0.5,0.6705246913580247,1.0,0.6338588132784619,0.3294753086419753,0.6589506172839507,,,,,,0.6657021604938271,0.7993051534452809,0.5,0.6657021604938271,1.0,0.6371806209240174,0.33429783950617287,0.6685956790123457,,,,,
2-Nursery-DeleteEncoder-LGBMClassifier,2,Nursery,False,10368,2592,0,DeleteEncoder,0.078125,LGBMClassifier,0,0.6705246913580247,0.8027713625866051,0.5,0.6705246913580247,1.0,0.6338588132784619,0.3294753086419753,0.6589506172839507,,,,,,0.6657021604938271,0.7993051534452809,0.5,0.6657021604938271,1.0,0.6371806209240174,0.33429783950617287,0.6685956790123457,,,,,
2-Nursery-DeleteEncoder-LogisticRegression,2,Nursery,False,10368,2592,0,DeleteEncoder,0.078125,LogisticRegression,0,0.6705246913580247,0.8027713625866051,0.5,0.6705246913580247,1.0,0.6338588132784619,0.3294753086419753,0.6589506172839507,,,,,,0.6657021604938271,0.7993051534452809,0.5,0.6657021604938271,1.0,0.6371806209240174,0.33429783950617287,0.6685956790123457,,,,,
2-Nursery-DeleteEncoder-LinearSVC,2,Nursery,False,10368,2592,0,DeleteEncoder,0.078125,LinearSVC,0,0.6705246913580247,0.8027713625866051,0.5,0.6705246913580247,1.0,0.6338588132784619,0.3294753086419753,0.6589506172839507,,,,,,0.6657021604938271,0.7993051534452809,0.5,0.6657021604938271,1.0,0.6371806209240174,0.33429783950617287,0.6685956790123457,,,,,
2-BikeSharing-DeleteEncoder-MLPRegressor,2,BikeSharing,True,13903,3476,7,DeleteEncoder,0.046875,MLPRegressor,10.28125,,,,,,,,,0.24898562468173102,0.4989845936316381,0.3515407780874218,5.566619277131375,0.7565022706734732,,,,,,,,,0.23105827996409942,0.4806852192070185,0.3386631324606778,3.7947033130838634,0.7689417200359006
2-BikeSharing-DeleteEncoder-RandomForestRegressor,2,BikeSharing,True,13903,3476,7,DeleteEncoder,0.046875,RandomForestRegressor,4.5625,,,,,,,,,0.15746491211391994,0.3968184876160887,0.25743825686955474,3.8214634370185365,0.8460057740387534,,,,,,,,,0.02263038436212221,0.15043398672548106,0.09638746798770635,1.080439830765622,0.9773696156378778
2-BikeSharing-DeleteEncoder-RidgeCV,2,BikeSharing,True,13903,3476,7,DeleteEncoder,0.046875,RidgeCV,0.0,,,,,,,,,0.684261405569191,0.8272009463057879,0.6073010447390794,5.571716023567394,0.3308204088695692,,,,,,,,,0.6640483898409384,0.8148916430059511,0.5965510249142429,4.950604880925711,0.3359516101590614
2-BikeSharing-DeleteEncoder-DecisionTreeRegressor,2,BikeSharing,True,13903,3476,7,DeleteEncoder,0.046875,DecisionTreeRegressor,0.03125,,,,,,,,,0.20862130014715363,0.45675080749480196,0.30090151456282394,4.038172297472156,0.7959769246119572,,,,,,,,,0.18138442024224719,0.4258924984573539,0.2788237606068711,2.656218460730736,0.8186155797577528
2-BikeSharing-DeleteEncoder-XGBRegressor,2,BikeSharing,True,13903,3476,7,DeleteEncoder,0.046875,XGBRegressor,1.015625,,,,,,,,,0.14158873077482695,0.37628278033259366,0.2526534992275523,3.1527142589444526,0.8615320282608068,,,,,,,,,0.0842757901161742,0.29030292819083686,0.19128635698738503,1.9596606245121213,0.9157242098838257
