exp_id,seed,dataset,is_task_reg,train_size,test_size,train_dim,encoder,time_encoder,model,time_model,Accuracy,F1,AUC,Precision,Recall,CrossEntropy,ZeroOneLoss,HingeLoss,MSE,RMSE,MAE,MAPE,R2,Accuracy_train,F1_train,AUC_train,Precision_train,Recall_train,CrossEntropy_train,ZeroOneLoss_train,HingeLoss_train,MSE_train,RMSE_train,MAE_train,MAPE_train,R2_train
4-UkAir-BackwardDifferenceEncoder-RidgeCV,4,UkAir,True,315439,78860,104,BackwardDifferenceEncoder,5.859375,RidgeCV,22.53125,,,,,,,,,0.7806339301240871,0.8835349060020703,0.5757669304454346,2.411266982588521,0.1624123039033557,,,,,,,,,0.8464497732123051,0.9200270502611894,0.5813008837414555,2.348561514213302,0.15355022678769492
4-UkAir-BackwardDifferenceEncoder-DecisionTreeRegressor,4,UkAir,True,315439,78860,104,BackwardDifferenceEncoder,5.859375,DecisionTreeRegressor,2.984375,,,,,,,,,0.773291816646194,0.8793701249452326,0.5741704819930198,2.6709464965011516,0.17029008588940264,,,,,,,,,0.8172105607477357,0.9039969915590071,0.5749433575454042,2.336132731024187,0.18278943925226432
4-UkAir-BackwardDifferenceEncoder-XGBRegressor,4,UkAir,True,315439,78860,104,BackwardDifferenceEncoder,5.859375,XGBRegressor,23.71875,,,,,,,,,0.6958703540362694,0.8341884403636084,0.5433347447666071,2.845016293171121,0.2533600909115663,,,,,,,,,0.7375839709337082,0.8588270902420977,0.5426965920940605,2.60773280997479,0.2624160290662918
4-UkAir-BackwardDifferenceEncoder-LGBMRegressor,4,UkAir,True,315439,78860,104,BackwardDifferenceEncoder,5.859375,LGBMRegressor,16.0625,,,,,,,,,0.7175537222471173,0.8470854279511113,0.5509647193286172,2.6300616931990395,0.23009473986481843,,,,,,,,,0.7702137286900783,0.8776182135131873,0.5548097021711096,2.3883354195236937,0.22978627130992169
4-UkAir-BackwardDifferenceEncoder-LinearSVR,4,UkAir,True,315439,78860,104,BackwardDifferenceEncoder,5.859375,LinearSVR,146.859375,,,,,,,,,0.8684052577176817,0.9318826416012275,0.5411671797045358,3.1646021887940456,0.06823732479275402,,,,,,,,,0.9375156470683961,0.9682539166295151,0.5459947475368515,2.375086159797644,0.062484352931603926
4-UkAir-HelmertEncoder-MLPRegressor,4,UkAir,True,315439,78860,104,HelmertEncoder,5.90625,MLPRegressor,768.0625,,,,,,,,,0.6953420545214325,0.833871725459877,0.5473805457010289,2.9818159753491416,0.2539269342889876,,,,,,,,,0.7322284305267043,0.8557034711433069,0.5442385483165747,2.6688097855018142,0.2677715694732957
4-UkAir-HelmertEncoder-RandomForestRegressor,4,UkAir,True,315439,78860,104,HelmertEncoder,5.90625,RandomForestRegressor,512.703125,,,,,,,,,1.0965625915809132,1.047168845784152,0.6729831258097158,3.643465776463487,-0.1765659924134042,,,,,,,,,0.6056794977148245,0.7782541344026542,0.487245375439163,2.513409605086204,0.39432050228517546
4-UkAir-HelmertEncoder-RidgeCV,4,UkAir,True,315439,78860,104,HelmertEncoder,5.90625,RidgeCV,22.015625,,,,,,,,,0.780634537804385,0.8835352498935087,0.5757685383995446,2.4113817920070724,0.1624116518877039,,,,,,,,,0.8464497673855663,0.9200270470945766,0.5813026312843238,2.3487205151056645,0.15355023261443368
4-UkAir-HelmertEncoder-DecisionTreeRegressor,4,UkAir,True,315439,78860,104,HelmertEncoder,5.90625,DecisionTreeRegressor,3.15625,,,,,,,,,0.770457429083081,0.877757044450844,0.5750040334377765,2.4803308212620188,0.17333126570137336,,,,,,,,,0.8223180617413354,0.9068175460043412,0.5772607322647444,2.316862349388109,0.17768193825866463
4-UkAir-HelmertEncoder-XGBRegressor,4,UkAir,True,315439,78860,104,HelmertEncoder,5.90625,XGBRegressor,19.265625,,,,,,,,,0.6971124766613762,0.8349326180365552,0.5421035226315736,2.8904011913522587,0.25202734506529323,,,,,,,,,0.7209890381104418,0.849110733715245,0.5388600494522512,2.6037978248174443,0.2790109618895582
4-UkAir-HelmertEncoder-LGBMRegressor,4,UkAir,True,315439,78860,104,HelmertEncoder,5.90625,LGBMRegressor,16.46875,,,,,,,,,0.7110497103757162,0.8432376357680652,0.5483695584063935,2.5989648809507404,0.23707327373137232,,,,,,,,,0.7620183979576355,0.8729366517437765,0.551958625028048,2.4084589754132906,0.23798160204236452
4-UkAir-HelmertEncoder-LinearSVR,4,UkAir,True,315439,78860,104,HelmertEncoder,5.90625,LinearSVR,151.234375,,,,,,,,,0.8595306497208215,0.927108758302294,0.5392922501209336,3.0403266119190446,0.07775940957411809,,,,,,,,,0.9289712713893544,0.9638315575811753,0.5442783689431492,2.2522905978797487,0.07102872861064558
4-UkAir-SumEncoder-MLPRegressor,4,UkAir,True,315439,78860,104,SumEncoder,5.9375,MLPRegressor,1666.984375,,,,,,,,,0.701626705913618,0.8376316051305717,0.5575773454864554,2.8284536388239596,0.24718376508096396,,,,,,,,,0.7373585319669513,0.8586958320423776,0.5529431064183786,2.7763685360058408,0.26264146803304866
4-UkAir-SumEncoder-RandomForestRegressor,4,UkAir,True,315439,78860,104,SumEncoder,5.9375,RandomForestRegressor,403.1875,,,,,,,,,1.096267532564191,1.0470279521408161,0.6728392155160281,3.6377102639903134,-0.17624940637673325,,,,,,,,,0.6057038003841279,0.7782697478279159,0.4872067626126145,2.513240561767186,0.39429619961587214
4-UkAir-SumEncoder-RidgeCV,4,UkAir,True,315439,78860,104,SumEncoder,5.9375,RidgeCV,22.0625,,,,,,,,,0.7806344882992158,0.8835352218781183,0.5757681843758257,2.4113374127124527,0.16241170500468882,,,,,,,,,0.8464497677659762,0.9200270473013151,0.5813022529125994,2.3486815892850954,0.15355023223402375
4-UkAir-SumEncoder-DecisionTreeRegressor,4,UkAir,True,315439,78860,104,SumEncoder,5.9375,DecisionTreeRegressor,2.515625,,,,,,,,,0.7681165351786589,0.876422577971756,0.5742295450461807,2.4974026392886546,0.17584294737001416,,,,,,,,,0.8245304304715075,0.9080365799192825,0.576901710477331,2.3172041070540472,0.17546956952849246
4-UkAir-SumEncoder-XGBRegressor,4,UkAir,True,315439,78860,104,SumEncoder,5.9375,XGBRegressor,18.0625,,,,,,,,,0.6993699016313886,0.8362833859592026,0.5423791945112266,2.814920983803359,0.24960522208705782,,,,,,,,,0.7247907045874697,0.8513464069269746,0.539834324071585,2.5896243522474434,0.27520929541253025
4-UkAir-SumEncoder-LGBMRegressor,4,UkAir,True,315439,78860,104,SumEncoder,5.9375,LGBMRegressor,10.296875,,,,,,,,,0.713420764782225,0.8446423886960831,0.5496160079289109,2.7362472924343533,0.23452923110008184,,,,,,,,,0.765522720966922,0.8749415528862039,0.5533936591365685,2.4159923899857088,0.23447727903307802
4-UkAir-SumEncoder-LinearSVR,4,UkAir,True,315439,78860,104,SumEncoder,5.9375,LinearSVR,151.390625,,,,,,,,,0.8607989128503252,0.9277924944998882,0.5383699727712166,3.0452105048125877,0.0763986160552963,,,,,,,,,0.92961188984473,0.9641638293592693,0.5428365281862169,2.2797224761209436,0.07038811015527002
4-UkAir-MinHashEncoder-MLPRegressor,4,UkAir,True,315439,78860,152,MinHashEncoder,5.640625,MLPRegressor,2012.96875,,,,,,,,,0.6974805698515426,0.8351530218178838,0.5574246529165666,2.697040206312537,0.25163239640215807,,,,,,,,,0.7378907952441579,0.8590057015201691,0.5548134795739879,2.6303689042111773,0.2621092047558421
4-UkAir-MinHashEncoder-RandomForestRegressor,4,UkAir,True,315439,78860,152,MinHashEncoder,5.640625,RandomForestRegressor,1086.890625,,,,,,,,,1.096289671233932,1.047038524235824,0.6729132447369569,3.6414520364308967,-0.17627316024735995,,,,,,,,,0.6056652759356308,0.778244997372698,0.48724030783655214,2.5121841092349726,0.3943347240643692
4-UkAir-MinHashEncoder-RidgeCV,4,UkAir,True,315439,78860,152,MinHashEncoder,5.640625,RidgeCV,35.703125,,,,,,,,,0.7806334308014883,0.8835346234310731,0.5757651997968823,2.4104642777427863,0.16241283965570896,,,,,,,,,0.8464500944741965,0.9200272248548934,0.5813015520386265,2.3484180664823966,0.1535499055258035
